"tree_ID","PC1_texture_shallow"
"tree_1153246",2.16872071901907
"tree_3104574",-0.413874536468932
"tree_4440983",1.09900558031687
"tree_3264196",2.14201178713005
"tree_2367846",1.15026577518218
"tree_3755352",-0.325939846869627
"tree_4688809",0.909938185160805
"tree_798538",-3.88041201384855
"tree_4831597",-0.117994028641454
"tree_4518105",-0.395826056711313
"tree_3239830",1.20919601694584
"tree_3467025",0.851416116504335
"tree_119209",-1.85077441060761
"tree_4345994",0.0080025796190222
"tree_4399006",0.191936958657006
"tree_48642",0.308758631724309
"tree_16464",0.149336943771308
"tree_3843063",-0.833134207850769
"tree_4144437",-1.02460887049083
"tree_4585660",0.237979226039071
"tree_2667961",0.422890307523542
"tree_1728631",-0.335907486468509
"tree_2899011",-1.72733201743011
"tree_4355575",0.0721155638051336
"tree_1636154",-1.0024300787768
"tree_2514765",-0.163679631821183
"tree_1289667",2.77309686851558
"tree_47550",-3.58412022923598
"tree_223179",-3.16871510305877
"tree_51840",-2.08864283540107
"tree_2337259",3.17224214893725
"tree_4474708",0.0443740068102649
"tree_3568038",1.41358427784443
"tree_69974",-1.45332384694339
"tree_337252",1.90302619179871
"tree_3411617",3.66160844055842
"tree_1677196",1.12810573899844
"tree_4179071",0.846637793521133
"tree_4187326",-0.710794066129322
"tree_2564133",0.967163405211772
"tree_120763",1.16053704862904
"tree_294524",2.08969804018907
"tree_3604662",-1.33422176547826
"tree_3545492",-1.41971972726817
"tree_4365397",-1.39224887328055
"tree_3820190",0.825866480340349
"tree_240083",-2.96120100506081
"tree_1523757",2.4519987917735
"tree_852832",-1.04492171795483
"tree_4281899",-0.81509698819267
"tree_16550",1.23692922905211
"tree_4086110",0.581912650782651
"tree_2904751",1.47364623138954
"tree_326098",1.21148308231742
"tree_4560736",-0.484549508581412
"tree_39228",-3.44885907660577
"tree_1714853",1.55156778037312
"tree_3180822",1.4509669315521
"tree_218449",1.52846830355759
"tree_300001",0.176957732348536
"tree_4553133",0.0761637739208379
"tree_237544",-0.043273089632511
"tree_3897232",-0.0272342205798405
"tree_1545471",0.364258352710713
"tree_578422",1.05458980810429
"tree_209011",1.57362150660227
"tree_2830873",0.308698389091794
"tree_3302281",-2.50159020111261
"tree_1556929",1.62281916609473
"tree_1645697",2.39366297537788
"tree_1069462",1.70553818243085
"tree_212268",0.755491305627381
"tree_1465850",-1.98552943606547
"tree_54408",-1.54369377680933
"tree_2408981",1.22290643921115
"tree_3537417",0.36513822270166
"tree_2694208",0.7035046678777
"tree_956820",3.67078675158129
"tree_4368495",0.942274067098095
"tree_3167755",4.06659591199502
"tree_4113013",0.543539780308902
"tree_3550405",1.01984862975046
"tree_2907990",-0.0517965551886702
"tree_2638747",1.73995827048221
"tree_4198943",-0.27546860274209
"tree_274804",-0.269999860392323
"tree_221753",0.467085386185861
"tree_1610898",-1.72700192124818
"tree_194957",-0.429716176313845
"tree_5046873",0.225914810150001
"tree_3342024",1.00385029265573
"tree_672341",-1.09644933468333
"tree_2875141",0.802452003890876
"tree_4136486",0.744127164442163
"tree_2601853",1.51794067988009
"tree_1285655",2.30855601339327
"tree_2774224",1.08598360635066
"tree_2758571",1.63627202183415
"tree_3496574",0.652493222125817
"tree_507887",-3.09022259304966
"tree_4763696",0.903474823291275
"tree_4971195",-0.488376847680699
"tree_4915974",2.75322259862764
"tree_4961955",1.38576407761908
